"Municipio","Ponto","Ambiente","Data","Ano","Especie","Estagio","Sexo","Lat","Long"
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma naponense","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma naponense","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R2","Rural","23/01/2018",2018,"Amblyomma naponense","Adulto","Macho",-8.688419444,-63.67775833
"Porto Velho","R2","Rural","23/01/2018",2018,"Amblyomma naponense","Adulto","Macho",-8.688419444,-63.67775833
"Porto Velho","R2","Rural","23/01/2018",2018,"Amblyomma latepunctatum","Adulto","Macho",-8.688419444,-63.67775833
"Porto Velho","R2","Rural","23/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.688419444,-63.67775833
"Porto Velho","R2","Rural","23/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.688419444,-63.67775833
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Macho",-8.8383,-63.85971389
"Porto Velho","R1","Rural","03/08/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.615180556,-63.92936389
"Porto Velho","R5","Rural","03/08/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R2","Rural","10/08/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R2","Rural","10/08/2017",2017,"Amblyomma ovale","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R1","Rural","25/09/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.615180556,-63.92936389
"Porto Velho","R2","Rural","29/09/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R4","Rural","29/09/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R3","Rural","26/09/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","26/09/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R5","Rural","28/09/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R2","Rural","29/09/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R4","Rural","16/10/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","16/10/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","16/10/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","16/10/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","16/10/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R2","Rural","30/10/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R2","Rural","30/10/2017",2017,"Amblyomma coelebs","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R3","Rural","09/10/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","09/10/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R4","Rural","16/10/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R1","Rural","30/10/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.615180556,-63.92936389
"Porto Velho","R1","Rural","22/11/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.615180556,-63.92936389
"Porto Velho","R5","Rural","22/11/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R3","Rural","21/11/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","21/11/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R4","Rural","21/11/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R5","Rural","22/11/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R2","Rural","23/11/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R2","Rural","23/11/2017",2017,"Amblyomma coelebs","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R2","Rural","23/11/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R3","Rural","29/11/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R4","Rural","14/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R5","Rural","15/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","15/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R3","Rural","29/12/2017",2017,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R2","Rural","29/12/2017",2017,"Amblyomma latepunctatum","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R4","Rural","14/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","14/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","14/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","14/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","14/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","14/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","14/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R5","Rural","15/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","15/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","15/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","15/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","15/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","15/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","15/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R4","Rural","14/12/2017",2017,"Amblyomma oblongoguttatum","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R1","Rural","16/01/2018",2018,"Amblyomma scalpturatum","Adulto","Femea",-8.615180556,-63.92936389
"Porto Velho","R1","Rural","16/01/2018",2018,"Amblyomma scalpturatum","Adulto","Femea",-8.615180556,-63.92936389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma scalpturatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R2","Rural","23/01/2018",2018,"Amblyomma scalpturatum","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R1","Rural","16/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.615180556,-63.92936389
"Porto Velho","R1","Rural","16/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.615180556,-63.92936389
"Porto Velho","R5","Rural","17/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","17/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","17/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","17/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","17/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R5","Rural","17/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.764338889,-64.08205278
"Porto Velho","R4","Rural","18/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","18/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","18/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","18/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R4","Rural","18/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","19/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R2","Rural","23/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R2","Rural","23/01/2018",2018,"Amblyomma naponense","Adulto","Femea",-8.688419444,-63.67775833
"Porto Velho","R4","Rural","18/01/2018",2018,"Amblyomma oblongoguttatum","Adulto","Femea",-8.874847222,-63.97940833
"Porto Velho","R3","Rural","18/01/2018",2018,"Amblyomma oblongoguttatum","Adulto","Femea",-8.8383,-63.85971389
"Porto Velho","R3","Rural","28/12/2017",2017,"Amblyomma sp","Adulto","Femea",-8.8383,-63.85971389
